word	definition	predicted_words
floración	período de tiempo en que las plantas producen flores o frutos que son esenciales para su reproducción	estación fase período época ciclo fase etapa
floración	proceso de crecimiento y apertura de las flores en las plantas, marcando su paso de la etapa vegetativa a la etapa reproductiva	floración desarrollo floral ecadencia
fotogramétrico	relativo al estudio o técnica de capturar imágenes en múltiples momentos en el tiempo	fotografía cinematografía animación
fotogramétrico	relativo al estudio de la medida y análisis de imágenes fotográficas mediante tecnología de datos	radiología imágenes análisis tomografía radiológica
fotogramétrico	relacionado con la medición y representación de formas u objetos mediante imágenes	geometría topografía cartografía
fotogramétrico	relativo al proceso técnico de captura y medición de formas tridimensionales a través de imágenes	escaneo escáner tomografía
fotogramétrico	relativo a la técnica de tomar medidas utilizando una imagen o registro fotográfico	fotogramétrico fotográfico topográfico
funcionario	persona cuya actividad laboral está relacionada con el desempeño de un cargo dentro de una institución gubernamental u orgánica	funcionario empleado público burócrata administrador servidor público
funcionario	persona que desempeña un cargo público o administrativo en una organización o gobierno	funcionario burócrata administrador empleado público funcionario público
funcionario	persona que ocupa un cargo en una institución gubernamental o administrativa, responsable de realizar tareas administrativas y de coordinación.	funcionario administrador secretario burócrata asesor coordinador
funcionario	persona que ocupa un cargo o posición con derechos y responsabilidades establecidos por ley o organismo oficial	funcionario empleado burócrata empleada pública servidor público
funcionario	persona que desempeña un cargo público o administrativo de confianza en un gobierno, institución o organización	funcionario burócrata administrador secretario director
gabato	persona tonta o insignificante; individuo que se considera poco relevante	tonto inútil insignificante insignificante tontaina
gabato	\persona que se burla de otros de manera habitual y grosera\	burlón, bufón, payaso, payaso, bufonesco, bufonada, bufonada, bufonero, bufonesco, bufonero, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón, bufón
gabato	lo siento, no encuentro información sobre la palabra _. ¿podrías proporcionarme más contexto sobre esta palabra o su origen? esto me ayudaría a proporcionar una respuesta más precisa.	no tengo suficiente información sobre la palabra que estás buscando. ¿podrías proporcionarme más contexto o detalles sobre la palabra, como su origen, su significado aproximado o en qué situación se utiliza? esto me ayudaría a proporcionarte una respuesta más precisa.
gabato	persona deshonesta o que se dedica a engañar a otros obtiendo beneficios	farsante engañoso impostor charlatán estafador
gabato	persona carente de inteligencia o de sensatez, o cuyo cerebro está muy confundido	tonto, tonto, zote, imbécil, tontaina, tontaina, tonto, zote, imbécil, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, tonto, t
garcilla	ave de canto melodioso, con plumaje pardo, a menudo encontrada en jardines y parques urbanos	ruiseñor mirlo golondrina
garcilla	aves acuáticas de plumaje pardusco y cuerpo largo, con largo cuello y pico largo y delgado	ganso cisne grulla
garcilla	ave carpintera de cola larga y plumaje blanco y marrón, común en zonas de agua dulce	ganso
garcilla	aves pequeñas de patas largas que viven en zonas húmedas y se alimentan de peces	gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, gallineta, g
garcilla	ava (de hábitat acuático, aunque también puede estar en tierra) con cuello distinto a su cola en forma de hoz	cocodrilo, caimán, gaviota, ganso, flamenco, gaviota, ganso, flamenco, cangrejo, cangrejo, cangrejo, cangrejo, cangrejo, cangrejo, cangrejo, cangrejo, cangrejo, cangrejo, cangrejo, cangrejo, cangrejo, cang
giroscopio	aparato científico que mide cambios de rotación y aceleraciones	giroscopio turborreactor acelerómetro
giroscopio	aparato que mide la velocidad de rotación de un objeto en tres ejes diferentes al mismo tiempo.	giroscopio
giroscopio	instrumento que mide y registra cambios en la dirección de un movimiento rotatorio	giroscopio compás clinómetro
giroscopio	dispositivo que mide la rotación y acelera en el espacio utilizando la fuerza centrífuga	giroscopio
giroscopio	instrumento utilizado para medir la rotación y el movimiento axial de objetos en tres dimensiones.	giroscopio
helenizante	que introduce o difunde influencias culturales, políticas o filosóficas griegas en un territorio o sociedad	helénico helenismo helenización
helenizante	que promueve o defiende la identificación cultural y la influencia de grecia en historia y sociedades	helenismo helenismo cultural helenización
helenizante	que tiende a adoptar costumbres, ideas o influencias de la antigua grecia clásica	helenista helenizante helenizante
helenizante	que tiende a adoptar costumbres y formas de vida de la cultura griega antigua	helenizado helenizado helenizante
helenizante	aquel que promueve o adopta influencias culturales, artísticas o filosóficas griegas en una sociedad	helenista helenizante helenófilo
hipogino	perteneciente a o característico de una estructura o forma en la que la parte inferior es más pequeña que el resto	conico piramidal truncado cónico piramidal
hipogino	relativo a un individuo que tiene un desarrollo físico pequeño para su edad de desarrollo	delgado enano pequeño menudo enano
hipogino	describe a una parte o estructura que se encuentra debajo de otra, en un sentido anatómico o geográfico	subyacente inferior subterráneo subordinado
hipogino	que ocurre a un nivel inferior al normal o esperado, como una temperatura corporal o una tasa de producción	hipotermia subnormal subnuclear
hipogino	referido a algo que se encuentra en un lugar debajo o por debajo de otra cosa, o con un nivel inferior	inferior subterráneo subyacente subordinado subterráneo subordinado debajo sub
incrustar	introducir o insertar algo dentro de otra cosa, como una figura o un elemento	incrustar insertar incorporar incorporar incrustar
incrustar	colocar algo dentro de otra cosa, con frecuencia de manera profunda o irregularmente, como en una matriz o una superficie.	insertar incrustar enterrar emplazar colocar
incrustar	añadir o colocar algo dentro de otra cosa de manera cuidadosa y visible al mismo tiempo	insertar incrustar incorporar colocar meter
incrustar	introducir un objeto o elemento en una superficie o dentro de otra cosa de manera que se integre	insertar incrustar incorporar incorporar meter
incrustar	insertar algo dentro de otra superficie o objeto de manera firme y visible	insertar incrustar incrustar incorporar colocar meter
intercadencia	discrepancia o incoherencia en la frecuencia o ritmo de algo en la realización o reproducción	ritmo, ritmo, desafinación, desafín, desafío, desafinado, desafinadamente, desafinado, desafinadamente, desafinado, desafinado, desafinado, desafinado, desafinado, desafinado, desafinado, desafinado, desafinado, desafinado, desafinado, desafinado, des
intercadencia	ritmo o cadencia que se produce al introducir pausas regulares en la expresión de una serie de sonidos o palabras	ritmo ritmicidad pausado cadencia
intercadencia	pauta musical compuesta por dos acordes, uno repetido a intervalos regulares	ritmo ritmo binario ritmo binomial ritmo de dos tiempos
intercadencia	ritmo o flujo alterado en la sucesión de palabras o sílabas en un texto o discurso.	ritmo ritmicidad cadencia ritmoico
intercadencia	pérdida de sensación de ritmo en un movimiento o evento que sucede de manera intermitente	ritmo ritmicidad cadencia pulsación
jaín	persona devota y rígida en su observancia de un credo o conjunto de principios	dogmático fanático sectario
jaín	persona que practica uno de los muchos credos budistas que se originaron de las enseñanzas de mahavira y que se difundieron en la india	jainista
jaín	persona que tiene un gran apego y respeto a todo tipo de animales, especialmente a los perros	zoológico animalista zoológico amante de animales animalero zoológico amante de perros
jaín	árbol perennifolio originario de india y sri lanka, con tronco grueso y corteza áspera	banyán pipal figo
jaín	abreviatura de la india para personas que viajan allí de compras de especias y artesanías.	indio indio de las indias indio mercader
lipotimia	sofoco o sensación de debilidad física y mental, con frecuencia acompañada de palidez o fatiga	debilidad fatiga palidez mareo sudoración mareo fiebre sangrado anemia desmayo
lipotimia	sensación de desánimo y falta de energía en una persona que puede afectar sus actividades cotidianas.	depresión desánimo abatimiento desesperanza desmotivación
lipotimia	sentimiento intenso de desánimo, apatía o depresión repentino sin causa aparente	depresión melancolía caos
lipotimia	sentimiento de tristeza, malestar o desesperanza que surge en una situación de peligro o angustia	angustia desesperanza desespero miedo pánico ansiedad desesperación
lipotimia	señal o síntoma de debilidad, falta de energía física o moral.	debilidad falta de energía fatiga agotamiento desfallecimiento
magnolia	árbol ornamental de hoja perenne y flores grandes, tipicamente de color blanco, rojo o amarillo	naranjo ciruelo manzano rosal glicina magnolia plátano ciruela manzana rosa
magnolia	árboles autóctonos de américa del norte con flores de gran tamaño y olor perfumeante	lirio azalea glicina
magnolia	árbol perennifolio de grandes flores blancas o de colores brillantes, originario de américa del norte	tulipán lirio azucena glicina narciso
magnolia	árbol grande con flores blancas y grandes, originario de asia y plantado en lugares tropicales y subtropicales	banyán palo de té platano
magnolia	arbol arbustivo con flores grandes y fragantes y hojas anchas que crece en climas calurosos y húmedos	hibisco plátano magnolia flamboyan palo de rosa
manes	rimas u himnos que se cantan en honor a alguien después de su muerte, especialmente en la antigüedad.	elogio epitafio threnos
manes	espíritus de los antepasados venerados en algunas religiones, especialmente en la antigua roma	genios espíritus lares dioses numina
manes	persona difunta que ha sido recordada con honores o respeto, especialmente en un lugar determinado.	héroe mártir santo patrona patrono
manes	personificaciones de los muertos consideradas divinas, expresiones de respeto y adoración, trasmitiendo virtud y autoridad	santos, santas, ángeles, arcángeles, arcángeles, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos, santos,
manes	espíritus o sombras de los antepasados que se cree que siguen después de la muerte	fantasmas espíritus duendes sombras almas fantasmas espíritus almas duendes
meano	lo siento, pero no tengo información disponible sobre la palabra _. ¿puedes proporcionar más contexto o asegurarte de que la palabra esté corregida? me alegra ayudarte con una palabra diferente si es el caso.	"no hay problema. me alegra ayudarte con una palabra diferente.

¿te gustaría que te proporcione una definición y tú intentes encontrar las palabras posibles?"
meano	no puedo reconocer _ como una palabra válida en español. ¿podrías proporcionar más contexto o información sobre el significado que le deseas dar a esta palabra?	no hay información adicional disponible.
meano	lo siento, pero no puedo encontrar información sobre la palabra _. es posible que sea una palabra o término poco común o incorrecto.	no hay problema, no conozco la palabra _. ¿podrías proporcionarme más contexto o información sobre la palabra para que pueda ayudarte mejor?
meano	lo siento, no tengo información sobre la palabra _. ¿podrías proporcionar más contexto o información sobre esta palabra?	no hay problema, no conozco la palabra. ¿podrías proporcionar más contexto o información sobre la palabra que estás buscando?
meano	lo siento, pero no puedo encontrar una palabra llamada _ en el vocabulario español. ¿podrías proporcionarme más contexto o detalles sobre de dónde la encontraste para poder ayudarte mejor?	Definición no conocida.
mediar	intervenir o actuar como intermediario para resolver un conflicto o facilitar un acuerdo	mediador árbitro interventor conciliador
mediar	intervenir en una disputa o controversia para buscar un acuerdo o una solución intermedia	mediar arbitrar conciliar intervenir conciliar interceder
mediar	ser o parecer una tercera opción o solución intermedia entre dos extremos diferentes	compromiso medio termómetro compromiso medio término termómetro medio
mediar	interceptar o equilibrar entre dos extremos, aclarar o resolver un conflicto o problema	mediar arbitrar conciliar resolver sopesar
mediar	actuar como intermediario o árbitro entre dos personas, grupos o situaciones en conflicto	mediar arbitrar conciliar intervenir moderar
mensualizar	transformar en una periodicidad mensual, o hacer pagar por ejercicios o prestaciones mensuales	mensualizar
mensualizar	converter datos financieros a base mensual en cuenta general, reportes o declaraciones	consolidar resumir sintetizar
mensualizar	convertir algo en una práctica frecuente o habitual dentro de un período establecido de un mes.	acostumbrar habituar costumbre
mensualizar	convertir un pago o abono en una cantidad igual y regular que se realiza una vez al mes	mensualizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar, capitalizar,
mensualizar	convertir algo en un servicio regular y periódico que se paga cada mes	suscribir suscripción suscribirse
mesmerización	efecto que produce la hipnosis provocada por una fascinación intelectual o visual intenso y sostenido	hechizo encanto hipnotismo enamoramiento fascinación
mesmerización	estado de trance o fascinación extremo generalmente inducido por un estímulo visual o auditivo sutil	hipnosis trance hipnotismo enamoramiento fascinación
mesmerización	efecto o estado de fascinación o hipnosis, caracterizado por una atención involuntaria y fuerte interés en algo o alguien.	hechizo hipnosis encanto fascinación atracción
mesmerización	efecto de ser hipnotizado y estar fascinado por una persona, situación o objeto	hechizo encanto hipnosis fascinación atracción
mesmerización	estado de fascinación o hipnosis inducido por una persona, objeto o situación, que captura la atención y despierta sensaciones intensas	hechizo encanto hipnosis fascinación atracción enamoramiento obsesión
mestizo	persona con ascendencia de dos o más razas o culturas diferentes, originario de dos o más nacionalidades	mestizo mestiza híbrido mestiza mestizo híbrido multicultural multirracial
mestizo	persona resultante del cruce o mezcla de dos razas o etnias diferentes originarias y distintas	mestizo mestiza híbrido mestiza mestizo híbrido
mestizo	persona resultado de la unión entre personas de razas o grupos étnicos diferentes	mestizo mestiza híbrido mestiza mestizo híbrido mestiza mestizo
mestizo	persona resultado del cruce entre dos o más grupos étnicos o culturas diferentes, sin pertenecer a ninguna de ellas de manera exclusiva.	mestizo híbrido metis mestiza mestizo chamizo chamiza
mestizo	persona o cosa resultado del matrimonio o mezcla de dos razas diferenciadas o culturas diferentes	mestizo mestiza híbrido mestiza mestizo híbrido mestiza mestizo
minuto	un periodo de tiempo aproximado equivalente a una centésima de la hora	segundo
minuto	un intervalo de 60 segundos medido en un reloj determinado	minuto segundo
minuto	unidad de tiempo que equivale a la 60ª parte de un período medio en una hora natural	minuto
minuto	unidad de tiempo que comprende 60 segundos	segundo segundo segundo
minuto	ungado o segmento de tiempo equivalente a un-sexagésimo de la hora	sexagésimo sexagésimo
mochalero	individuo que se dedica al transporte de mercancías a través de un río o otro curso de agua	barquero barquero barquero barquero barquero
mochalero	lo siento, no tengo información sobre una palabra llamada _. ¿podrías proporcionar más contexto o detalles sobre su significado?	no hay problema, no conozco la palabra que mencionas. por favor, proporciona más contexto o detalles sobre la palabra que estás buscando, y trataré de ayudarte a encontrarla.
mochalero	"no tengo acceso a una base de datos amplia suficiente, si puedes darme más contexto sobre el _. 
en la actualidad me falta información sobre el vocablo para responder con precisión. puedes proporcionar más contexto o detalles sobre esta palabra?"	"con la definición no tengo acceso a una base de datos amplia suficiente, puedo inferir que la palabra que estás buscando podría ser internet o base de datos. sin embargo, también podría ser una palabra más general como recursos o información.

si tienes más contexto o detalles sobre la palabra, puedo intentar ayudarte mejor. por ejemplo, ¿es un término técnico, un concepto abstracto o un objeto físico? ¿se utiliza en un contexto específico, como la informática, la educación o la investigación?"
mochalero	lo siento, pero no tengo información sobre la palabra _. 	no hay problema. la definición no existe en mi base de datos. puedes proporcionar más contexto o detalles sobre la definición para que pueda ayudarte mejor.
mochalero	lo siento, pero no puedo encontrar información sobre la palabra _ en diccionarios o fuentes de información. ¿podrías proporcionar más contexto o información sobre la palabra para que pueda ayudarte mejor?	no hay problema, no hay información sobre la palabra.
modisto	persona profesional encargada del diseño y venta de ropas y vestidos para mujeres	modista estilista costurera
modisto	persona que se dedica a diseñar, confeccionar y vender prendas de vestir en un negocio especializado	modista sastre costurera modisto costurero
modisto	persona encargada de planificar, diseñar y realizar indumentaria y accesorios para una persona o un modelo	modista estilista costurera diseñador de moda
modisto	persona que vende ropa de moda de hombres o mujeres en tiendas especializadas	vendedor estilista modista vendedor de ropa
modisto	persona que se dedica al diseño o venta de ropa y accesorios de moda	modista estilista vendedor de moda
monásticamente	de manera relacionada con una comunidad religiosa que vive en un monasterio, de acuerdo a sus reglas y normas	monacal monástico cenobítico
monásticamente	relacionado con la vida de un grupo de personas que se adhieren a una regla común	comunitario colectivo comunal comunitario colectivo comunitario
monásticamente	de acuerdo a las reglas y prácticas de una comunidad religiosa dedicada a la oración y a la contemplación.	monástico eclesiástico litúrgico canónico
monásticamente	de acuerdo a las reglas y normas de una comunidad religiosa o institución cerrada.	canónico ortodoxo dogmático
monásticamente	de acuerdo con los principios y normas de un orden religioso o comunidad	ortodoxo ortodoxa ortodoxos ortodoxas
morra	tacto sobre los nudillos utilizando dedos extendidos de la mano que se utiliza en determinados juegos de azar	apuesta jugada apostar puesta apostador
morra	jugarse un juego de azar alzar dos dedos de una mano a la vez y el que adivine puede ganar	piedra papel tijera
morra	movimiento de la mano que implica un saludo u objeción	asentimiento negación saludo reconocimiento
morra	una de las manos con la palma cara arriba, mostrando tres dedos	mano mano izquierda mano derecha
morra	juego de habilidad donde se lanzan piedras o dedos con el objetivo de adivinar el movimiento de otro jugador	piedra papalote piedrapapeltijera piedra papel o tijera
nefólogo	especialista en el estudio de los riñones y sus funciones fisiológicas	nefrólogo urologista
nefólogo	especialista en riñón y enfermedades renales relacionadas con su función	nefrólogo
nefólogo	persona especializada en el estudio del riñón y sus dolencias	nefrólogo urologista
nefólogo	especialista en riñones, su estudio o tratamiento en la medicina	nefrólogo
nefólogo	especialista en la investigación de la orina	urologista
novatada	acción o acto de maltratar severamente a alguien, especialmente un debutante o un aprendiz	tundir maltratar castigar
novatada	acobardamiento provocado por un trato humillante hacia un novato o persona insegura.	intimidación coacción presión
novatada	repetición de acercamientos y leves asaltos entre deportistas o actores en un juego o ejercicio de training	ataques embestidas embates colisiones choques
novatada	en un contexto deportivo, un incidente o situación desafortunada y humillante, especialmente para un jugador novato.	golpe errores fallo gafe batacazo
novatada	acción de recibir trato hostil, de manera deliberada y persistente, en un lugar de trabajo o socialmente	acoso acoso laboral hostigamiento
ovni	 fenómeno repentino y no identificado en el cielo, descrito como un objeto volador 	cometa meteoro ovni fénix estrella fugaz
ovni	un objeto extraño y no identificado en el cielo, a menudo relatado por testigos en medio de experiencia cercana al acontecimiento paranormal	ovni ufo fenómeno aéreo anormal
ovni	objeto volador no identificado que genera interés e incertidumbre sobre su origen o naturaleza	ovni ufo avistamiento objeto volador no identificado ovni avistamiento ovni
ovni	objeto volador no identificado, que desciende desde el cielo y aterra en un lugar determinado	ovni, cometa, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteorito, meteor
ovni	objeto volador extraño y no identificado que ocupa el cielo, causando sorpresa y especulación	ovni ufo cometa meteorito asteroide cometa nube meteorito estrella fugaz
pagar	transferir algo a cambio de un servicio o producto recibido, generalmente en forma de dinero.	pagar remunerar retribuir compensar remunerar
pagar	entregar una cantidad de dinero o una prestación en compensación por la prestación de un servicio o la entrega de algo.	pagar remunerar retribuir indemnizar compensar
pagar	proporcionar algo a cambio de un servicio, producto o bien que se ha recibido	pagar retribuir remunerar reembolsar
pagar	suministrar dinero o algo a cambio de un servicio, mercancía o acceso proporcionado	pagar remunerar retribuir compensar reembolsar
pagar	realizar con dinero la compensación por un servicio, bien o situación prestados	pagar remunerar indemnizar
paleteo	comer solo carnes rojas o de aves, sin incluir verduras ni frutas en la dieta.	carnívoro carnicero carnívora
paleteo	comer principalmente plantas y organismos sin clorofila, como frutos, legumbres y hongos	herbívoro carnívoro frugívoro leguminívoro micorrizo
paleteo	estrategia para evaluar la sostenibilidad ambiental de las producciones agrícolas	permacultura agroecología agroforestería
paleteo	método de restauración que consiste en hacer copias y transferencias de colores	xilografía litografía litografía
paleteo	modo de alimentación de algunos insectos, en el que se ingieren fluidos y pulpa de los alimentos	lixiviación lixivia fagocitosis
palmítico	relativo a una sustancia grasosa derivada del aceite de palma, utilizada en alimentos y cosméticos	palmito palmitato palmitina palmitil
palmítico	característico o relativo a la palma del mano o pliegue vertical en la palma	palmar palmaria palmaria
palmítico	caracterizado por la presencia de un sustrato de carbono alifático a nivel molecular	alquénico alquílico alqueno
palmítico	caracterizado por una capa de cristales de azúcar diseminados superficialmente	cristalizado glacé helado
palmítico	caracterizado por contener grasas de un tipo específico, con una cadena de carbonos corta	saturado insaturado poliinsaturado
paralogismo	falta de lógica en un razonamiento que puede hacer que una conclusión sea incorrecta	paradoja contradicción ilógico absurdidad incoherencia
paralogismo	falacia lógica que se produce al ignorar información relevante o presentar argumentos falsos	ad hominem ad verecundiam ad ignorantiam ad populum ad baculum ad misericordiam ad nauseam ad consequentiam ad verecundiam ad numerum
paralogismo	错误的或貌似有道理但实际上谬误的论证或推理方法	argumento razonamiento falacia paralogismo
paralogismo	error lógico que ocurre cuando se establecen premisas inconexas o contradictorias	paradoja contradicción fallacia
paralogismo	razonamiento defectuoso que implica una conclusión falsa debido a una premisa incorrecta	engaño, equivocación, ilusión, engañoso, equivocado, engañosamente, equivocación, engañoso, equivocado, engañosamente, engaño, equivocación, engañoso, equivocado, engañosamente, engaño, equivocación, engañoso, equivocado, engañosamente, engaño, equivocación, engañoso, equivocado, engañosamente, engaño, equiv
pasarratos	sonidos insoportables y repetidos que causan molestia o estímulo sensorial	ruido ruido ruido ruidos ruidos
pasarratos	no encontré la palabra pasarratos en mis fuentes de información. ¿podrías proporcionar más contexto o verificar si la palabra es un término coloquial o regional? podría dar un respuesta más precisa después de obtener la información correcta.	desafortunadamente, no tengo información sobre la palabra pasarratos. es posible que sea un término coloquial o regional que no está documentado en fuentes de información amplias. si tienes más contexto o información sobre el origen o el uso de esta palabra, podría ayudarte a encontrar una definición o una posible traducción.
pasarratos	lo siento, pero no puedo procesar la palabra pasarratos ya que es un término que se refiere a una emisora de radio ficticia en la serie las chicas del cable y es poco conocido.	no hay problema, no conozco la palabra pasarratos. ¿quieres que te ayude con otra definición?
pasarratos	lo siento, pero no tengo información sobre la palabra pasarratos. ¿podrías proporcionar más contexto o detalles sobre su significado?	no tengo información sobre la palabra pasarratos. ¿podrías proporcionar más contexto o detalles sobre su significado para poder ayudarte mejor?
pasarratos	expresión o hablante extravagante y exagerada, por lo general con fines de entretenimiento	actor actriz comediante payaso payasa
perrillo	cría de perro, típicamente pequeña y juguetona	puppy perrito cachorro
perrillo	pequeño perro de raza, generalmente con personalidad juguetona y cariñosa.	terrier pug pomerania
perrillo	pequeño perro doméstico, generalmente con carácter juguetón y excesivo	perrito perrito perrito juguetón perrito juguetón
perrillo	individuo de pequeña estatura y debilidad, a menudo utilizada de manera cariñosa o irónica	nene, nenea, neneo, neneito, neneito, neneo, nene, neneito, neneo, nene, neneito, neneo, nene, neneito, neneo, nene, neneito, neneo, nene, neneito, neneo, nene, neneito, neneo, nene, neneito,
perrillo	persona que maneja o cuida a perros como animal de compañía	dueño dueño guardián cuidador amo
pezuña	parte dura y filosa del pie de algunos animales, como caballos o vacas	pezuña uña
pezuña	parte delantera y dura de un pie de los animales no domesticados, especialmente ungulados.	pezuña astas clavícula
pezuña	unido a un pie, parte dura que recubre y protege los huesos	tibia, fibula, calcáneo, astrágalo, cuboides, nácar, talón, metatarsiano, metatarso, falange, falange proximal, falange distal, falange media, falange intermedia, falange distal, falange proximal, falange media, falange intermedia, falange distal, falange proximal, falange media, falange intermedia, falange distal,
pezuña	parte dura y puntiaguda del pie de algunos animales, como los equinos y algunos rumiantes	pezuña clavícula
pezuña	parte dura, generalmente con un filo, que crece en los dedos de ciertos animales	uña claw garras
pinabete	árbol de hoja persistente de flores blancas en panículas	álamo, acacia, aliso, aliso, aliso blanco, aliso de flor de mayo, aliso de flores blancas, aliso de flores blancas de mayo, aliso de mayo, aliso de mayo blanco, aliso de mayo de flores blancas, aliso de panícula, aliso de panícula de flores blancas, aliso de panículas de flores blancas, aliso de panículas de flores de mayo, al
pinabete	árbol pequeño de hoja caducifolia con corteza áspera y frutos comestibles	manzana naranjo ciruela peral ciruelo manzano níspero ciruelillo
pinabete	árbol pequeño y frondoso que produce flores de color blanco o amarillo	níspero, ciruelo, manzano, ciruela, naranjo, ciruela, manzana, níspero, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela, ciruela
pinabete	un tipo de vegetal con características similares a las de una conifera, que crece en climas áridos	cactus yucca euforbia
pinabete	árbol mediano de hojas persistentes y fruto rojo, originario de asia	sándalo sauce ciruelo
pitahaya	fruto exótico de la planta de rojo brillante con pulpa granulosa de color blanco	kiwi pitahaya guanábana
pitahaya	fruto de un tipo de planta, de color rojo o rosa, y pulpa comestible con semillas pequeñas	fresa, fresa, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano
pitahaya	fruta tropical de color rojo o rosa, comestible y con textura parecida a la del pepino	pitahaya, pitahaya blanca, pitahaya roja, pitahaya amarilla, pitahaya negra, pitahaya roja, pitahaya, pitahaya roja, pitahaya roja, pitahaya, pitahaya roja, pitahaya, pitahaya, pitahaya, pitahaya, pitahaya, pitahaya, pitahaya, pitahaya, pitahaya, pitahaya,
pitahaya	fruto de una planta cactus con pulpa comestible y coloridos hilos verdicos	fresa, fresa, frambuesa, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, arándano, aránd
pitahaya	fruta tropical de color rojo o rosa brillante, con piel látex y pulpa comestible	fresa kiwi pitahaya guayaba mangostán pitahaya guanábana kiwi guayaba mangostán fresa pitahaya guanábana
postrar	colocar algo o a alguien en el suelo, generalmente de manera forzada o no voluntaria	tumbar derribar arrodillar tender poner en el suelo
postrar	estar o quedarse inmóvil en un lugar, particularmente por fatiga o dolor	quedarse permanecer pararse detenerse paralizar
postrar	colocar en una posición de humildad, sumisión o rendición, dejando en evidencia una falta de estima o respeto propio	humillar abochornar deshonrar desacreditar degradar
postrar	quedarse sin fuerza o energía total, sentirse fatigado o agotado	agotado, fatigado, derrengado, derrengueado, derrenguear, derrenguearse, derrengueo, derrengueo, derrengueo, derrengueo, derrengueo, derrengueo, derrengueo, derrengueo, derrengueo, derrengueo, derrengueo, derrengueo,
postrar	dejar algo o a alguien en completo desolación, abatimiento y desesperanza, quedando sumido en estado de gracia	abatir desalentar desesperar desmoralizar desalentar
prédica	enseñanza o predicación religiosa o moral que se realiza a una congregación	predicación homilía discurso arenga arenga predicamento
prédica	mensaje o discurso público que se difunde con el fin de persuadir o instruir	discurso arenga arenga retórica arenga oratoria arenga pública arenga política arenga persuasiva arenga informativa arenga educativa arenga motivadora
prédica	enseñanza o discurso público que promueve ideas morales o religiosas	predicación homilía arenga
prédica	enunciado o discurso que transmite un mensaje moral o doctrinal a una audiencia	discurso arenga arenga retórica arenga oratoria arenga moral arenga doctrinal
prédica	enseñanza o declaraciones morales, particulares o generales que se dan de manera pública	moral principios maximas preceptos dictamen
prolongador	elemento o dispositivo que permite aumentar la duración o extensión de algo	extensión ampliación aumento extensor amplificador
prolongador	objeto o dispositivo que permite mantener o aumentar la duración de algo que dura o funciona	reloj batería batería recargable pila reloj de pulsera reloj de pared
prolongador	objeto o sistema utilizado para expandir o alargar algo en una dimensión lineal o horizontal	extensión expansor extensor enfriador ampliador expansión extensión enlargador
prolongador	dispositivo o elemento que aumenta la longitud o duración de algo, generalmente de manera artificial o mecánica	amplificador extensión amortiguador compresor ampliador extensor amortiguador
prolongador	objeto u herramienta utilizada para aumentar la duración o extensión de algo	extensión amplificador ampliador extensor aumentador
provinciano	persona originaria de una provincia y cuyos modos de pensar, sentir, actuar, etc., están caracterizados por estos orígenes	provincial campesino nativo local
provinciano	persona nativa de una provincia, que conserva hábitos y maneras tradicionales	campesino campesina provincial
provinciano	persona que se caracteriza por ser conservadora, tradicional y reacio a novedades y cambios radicales	conservador reaccionario inmovilista tradicionista
provinciano	personaje que se siente identificado con las costumbres y tradiciones de una región o localidad, a menudo conservador	tradicionista conservador regionalista
provinciano	persona orgulloso de su origen y costumbres, con una mentalidad y actitud conservadora	patriota conservador nacionalista
puzzle	juego de rompecabezas compuesto por piezas que deben ser colocadas en el lugar correcto para formar una imagen o patrón claro	rompecabezas jigsaw puzzle
puzzle	enigmático desafío que requiere resolver piezas intercambiables para completar un patrón visual completo	rompecabezas puzzle jigsaw
