word	definition	predicted_words
debate	discusión donde dos o más personas expresan y argumentan diferentes opiniones o puntos de vista sobre un tema	debate discusión disputa colloquio conversación diálogo
debate	interacción argumentativa entre dos o más partes que intentan persuadir al público o resolver un problema	debate disputa discusión polemica disputa argumentación
debate	discusión formal de ideas, argumentos y opiniones entre personas con diferentes puntos de vista	debate discusión disputa colloquio conversación diálogo
debate	discusión formal y organizada entre personas con opiniones diferentes sobre un tema específico	debate discusión disputa colloquio conferencia diálogo
debate	discusión verbal entre varias personas sobre una cuestión o tema determinado de manera organizada y estructurada.	debate discusión colloquio conferencia diálogo disputa debate conversación
citado	expresión o frase reconocida o mencionada en un texto, discurso o obra como referencia o fuente	frase citación referencia alusión
citado	frase o afirmación extraída de una fuente y repetida para sustentar un argumento o idea	citación frase argumento afirmación
citado	expresión o dato mencionado o referenciado, especialmente en una obra literaria o documento	alusion referencia indicación mención aludir
citado	refiriéndose o basado directamente en información o autoridad reconocida	autorizado verificado veraz
citado	expresión o frase que alguien o algo ha manifestado previamente, comúnmente para ser referenciado o recordado	frase declaración sentencia afirmación pronóstico predicción advertencia aviso pronunciamiento
ley	regla o norma establecida por un poder soberano o autoridad para regular conductas y otorgar derechos	ley reglamento ordenanza decreto regla norma estatuto
ley	norma jurídica o conjunto de preceptos que rigen el comportamiento de una sociedad	ley reglamento regla norma código estatuto
ley	regla o norma general establecida por una autoridad para regular comportamientos o acciones dentro de una sociedad	regla norma ley regulación orden precepto
ley	norma o regla establecida de forma general o colectiva para guiar el comportamiento o acción de las personas	regla norma ley reglamento orden directriz
ley	norma legal o regla establecida por una autoridad gubernamental	reglamento ordenanza decreto ley regla
delito	acción que viola una norma o ley establecida, causando daño o peligro a individuos, la sociedad o el estado.	delito crimen infracción transgresión ilegalidad
delito	acción que viola la ley y puede ser sancionada con castigo	delito crimen falta infracción transgresión
delito	acción u omisión que viola la ley y puede ser objeto de castigo o sanción	delito crimen falta infracción transgresión
delito	acción u omisión que viola una norma jurídica y puede ser sancionada 	delito crimen falta infracción transgresión
delito	falta grave de la norma jurídica o comportamiento ilegal castigado con penas según la ley	delito crimen falta infracción ilícito
jurídico	relacionado con la administración y aplicación de la ley y regulaciones en un territorio	justicia jurisdicción legislación administración gobierno
jurídico	relacionado con leyes, reglamentos y procedimientos que rigen la vida en sociedad y el estado	jurídico legal normativo reglamentario constitucional
jurídico	concerniente a las leyes, instituciones y normas que regulan la conducta de las personas y organizaciones	jurídico legal normativo reglamentario regulatorio
jurídico	relativo a las leyes y reglamentos que rigen la conducta y las normas de un país o comunidad	jurídico normativo reglamentario legislación legal
jurídico	relativo a leyes, normas y reglamentos que regulan la conducta individual y colectiva en una sociedad.	jurídico normativo reglamentario legislativo administrativo legal
diálogo	interacción verbal entre dos o más personas, que comparten opinión o conocimiento	conversación charla discusión diálogo entrevista
diálogo	interacción oral entre dos o más personas que comparten ideas y opiniones de manera respetuosa	conversación charla diálogo discusión debate
diálogo	interacción verbal entre dos o más personas en un contexto comunicativo	conversación charla diálogo comunicación entrevista discusión
diálogo	interacción verbal entre dos o más personas en un ambiente social, con intercambio de ideas y pensamientos.	conversación charla diálogo discusión entrevista entrevista plática conversación charla diálogo
diálogo	interacción verbal entre dos o más personas en un ambiente social recíproco y consciente.	conversación charla diálogo comunicación entrevista
comienzo	inauguración o inicio de algo o alguien destacándose por algo notable o relevante	debut estreno inauguración apertura lanzamiento
comienzo	iniciazo de algo o instancia de un proceso o período de tiempo	inicio comienzo iniciativa
comienzo	punto inicial de un proceso, evento o período, marcado por un punto de inicio claro	inicio comienzo inicio principio iniciativa
comienzo	punto inicial de un evento, proceso o período en tiempo y espacio, marcando el inicio de algo	inicio comienzo origen principio inicio
comienzo	el punto o instante inicial de algo, tanto de un proceso como de un evento o una acción	inicio comienzo origen principio
intelectual	persona cuya capacidad mental está centrada en el pensamiento, la reflexión y el conocimiento intenso y profundo	filósofo intelectual erudito sabio pensador
intelectual	 persona que posee capacidad para pensar racional y analizar información de manera crítica y reflexiva	intelectual pensador analista filósofo investigador
intelectual	persona que valora y busca la sabiduría, el conocimiento y el razonamiento matizado.	filósofo intelectual erudito sabio ilustrado
intelectual	persona que se caracteriza por poseer una gran capacidad de pensamiento analítico y abstracto	intelectual filósofo analítico teórico
intelectual	persona con una alta capacidad de razonamiento y pensamiento lógico y analítico	intelectual filósofo analista estratega
dedo	pérola ósea o un segmento de la extremidad unida por ligamentos y un cartílago	fórmula fíbula metacarpiano metatarsiano metatarso metacarpio fíbula metacarpiano metatarsiano fíbula metacarpio metatarso
dedo	extensión del cuerpo que se extiende desde una articulación del puntero hacia la punta de una mano o pie.	dedo dedo del pie
dedo	una prolongación anular del cuerpo, generalmente terminado en uña, que se utiliza para tocar o manipular objetos	dedo uña mano
dedo	extremidad del cuerpo que se extiende desde la mano o el pie	dedo, pierna, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas, piernas
dedo	extensión del cuerpo formada por una punta y un tallo que siente tacto y posición espacial	dedo mano cuerpo
ayuntamiento	institución pública encargada de gestionar y administrar un municipio o conjunto de municipios	ayuntamiento municipio concejo
ayuntamiento	institución pública encargada de la administración local y la gestión de servicios municipales	ayuntamiento municipio concejo
ayuntamiento	el órgano administrativo local que representa a los ciudadanos y gestiona la política municipal.	ayuntamiento concejo municipio alcalde
ayuntamiento	gobierno local de un municipio o municipios, encargado de ejercer la autoridad territorial	ayuntamiento municipio concejo
ayuntamiento	institución encargada de gestionar y proporcionar servicios a la comunidad local y sus residentes	ayuntamiento municipio concejo
negar	expresar falta de acuerdo, desacuerdo o rechazo a algo, o no reconocer la existencia de algo.	negar rechazar desacordar desconocer denegar
negar	expresar o implicar que algo es falso o incorrecto, mostrar desacuerdo o rechazo	negar desmentir desacreditar desaprobar rechazar
negar	rechazar o no aceptar algo, generalmente manifestando desacuerdo, desagrado o rechazo expreso	rechazar desaprobar desacordar rechacinar desestimar
negar	rechazar o desaprobar algo, expresando una posición contraria o oposición a lo que se pide o pretende.	rechazar desaprobar oponerse negar objecer
negar	expresar falta de concesión u acuerdo o manifestar no creer algo o rechazar algo	negar rechazar desacordar disentir
sindicato	organización que representa y protege los intereses laborales de un grupo de trabajadores	sindicato gremio asociación unión federación
sindicato	asociación de trabajadores que lucha por sus derechos y mejores condiciones laborales colectivamente	sindicato gremio asociación unión
sindicato	organización colectiva de trabajadores que lucha por mejoras laborales y condiciones de empleo	sindicato gremio asociación
sindicato	organización que lucha por los derechos y mejoras laborales de los trabajadores en una comunidad o industria	sindicato gremio asociación
sindicato	organización colectiva de trabajadores que lucha por mejorar las condiciones laborales y sociales	sindicato gremio asociación
selección	proceso de elegir o optar entre varias opciones o candidatos para una determinada finalidad o propósito	selección, elección, elección, sorteo, elección, selección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección, elección,
selección	proceso de elegir o sacar a los mejores candidatos o opciones para un propósito específico.	selección, selección natural, selección natural de la naturaleza, selección natural de la naturaleza, selección natural, selección natural de la naturaleza, selección natural, selección natural, selección natural, selección natural, selección natural, selección natural, selección natural, selección natural, selección natural, selección natural, selección natural, selección natural, sele
selección	proceso de elegir o escoger alguna o varias cosas dentro de varias opciones disponibles	seleccionar elegir escoger escoger
selección	proceso de elegir o escoger algo o a alguien entre varias opciones o candidatos	seleccionar elegir escoger escoger
selección	proceso de elegir o tomar algo o alguien entre varias opciones disponibles para un propósito específico	selección, elección, elección, escogencia, selección, elección, elección, elección, selección, selección, selección, selección, selección, selección, selección, selección, selección, selección, selección, selección, selección, selección, selección, selección, selección, se
urbano	relacionado con la ciudad, el medio _ y las condiciones de vida en áreas habitadas por humanos	urbano metropolitano urbicola antropógeno antropogénico urbanismo
urbano	relacionado con la ciudad, su vida, características y costumbres de las personas que habitan en ellas.	urbano metropolitano ciudadano urbana metropolitana urbano urbana
urbano	relacionado con o característico de la vida en las ciudades, con influencia cultural y tecnológica	urbano metropolitano cosmopolita urbicola
urbano	relacionado con la vida en las ciudades y las formas de comportamiento y cultura que se desarrollan allí.	urbano metropolitano cosmopolita ciudadano
urbano	que se refiere a la vida, costumbres o características de las ciudades o poblaciones _	urbano metropolitano urbana ciudadano
relacionado	que tiene o estrecha conexión o vínculo entre dos o más cosas o acontecimientos	relación, vinculación, lazos, lazos de unión, lazos de parentesco, lazos de amistad, lazos de unión afectiva, lazos de unión familiar, lazos de unión social, lazos de unión profesional, lazos de unión cultural, lazos de unión histórica, lazos de unión geográfica, lazos de unión económica, lazos de unión política, lazos de unión religiosa,
relacionado	que tiene conexión o vínculo con algo o alguien	relacionado vinculado ligado enlazado conectado
relacionado	conexas o emparentadas en un aspecto o contexto específico, generalmente de manera directa o estrecha	afines conexas cognadas cercanas eminentes cercanos afinidad parentesco relacionadas similares
relacionado	conexión o vínculo entre dos o más cosas que comparten un factor común o característica.	enlace vínculo lazos lazos de unión ligazón nexo vínculo de unión
relacionado	establecido o conectado entre las cosas, personas o ideas en un punto o en una serie común	vinculado conectado relacionado enlazado unido
espíritu	parte inmaterial de la persona que se cree que la anima y la conciencia	alma espíritu conciencia mente
espíritu	frente interior de una persona que puede manifestar valores, creencias y personalidad	rostro frente cara persona rostro humano
espíritu	parte del ser humano que se considera inmaterial y sobrevive a la muerte del cuerpo físico.	alma espíritu conciencia
espíritu	parte esencial de una persona o ser que no es visible ni palpable	alma espíritu conciencia
espíritu	alma inmaterial y abstracta que se cree vivir después de la muerte física	espíritu alma conciencia mente esencia
legal	conformidad con las leyes y reglamentos establecidos por la autoridad correspondiente	conformidad acatamiento obediencia
legal	conformidad con las reglas, leyes o normas establecidas en un territorio o contexto específico.	obediencia conformidad acatamiento sumisión
legal	correspondiente a las leyes y reglamentos establecidos por la autoridad gubernativa, público o social	oficial reglamentario normativo legal
legal	conforme a las normas, leyes, reglamentos y costumbres establecidas en un lugar o sociedad	reglamentario legal conformista convencional normativo
legal	según norma o dictamen de un poder jurídico establecido, permitido o aprobado por la ley	legal licito autorizado
lunes	 primer día de la semana seguido del fin de semana y precedido por el sábado y anterior al martes	lunes
lunes	día de la semana que sigue al domingo y precede al martes, siendo el primer día del calendario laboral dominical.	lunes
lunes	día de la semana que sigue a domingo y precede a martes, considerado por muchos inicios semanales	lunes
lunes	día de la semana que sigue al domingo y precede a martes.	lunes
lunes	fase inicial de la semana, siguientes a fin de semana, y primer día de trabajo o actividad	lunes
empleado	persona que presta servicios en una empresa o institución a cambio de un salario o honorarios	empleado trabajador funcionario asalariado trabajador asalariado
empleado	persona contratada para realizarlabajo a cambio de un salario o remuneración	empleado trabajador asalariado trabajador a jornada completa trabajador a jornada parcial
empleado	persona que presta servicios a cambio de un salario o sueldo en una organización establecida	empleado trabajador funcionario asalariado
empleado	persona que trabaja asalariada en un establecimiento o empresa, bajo la dirección de un superior	empleado trabajador asalariado
empleado	persona que presta servicios laborales a cambio de una remuneración y normalmente está registrada en una organización	empleado trabajador asalariado funcionario
verano	período del año con temperaturas cálidas y longos días de sol en la mayoría de las regiones del planeta	verano estío solsticio
verano	período del año cálido, con días largos y poca lluvia, que suele durar desde junio hasta agosto.	verano estío canícula
verano	época estival durante la que el clima es cálido y soleado durante varios meses	verano veraniego estío
verano	época del año con mayor calor y sol en el hemisferio donde se encuentra el lugar de observación, acompañada de sequía	verano estío cálido sequía
verano	 época del año con temperaturas calurosas y grandes cantidades de luz solar de la región	verano veraniego estío
árbol	planta vascular arbórea de tronco fuerte que alcanza alturas notables o elevadas	árbol árboles árboles
árbol	estructura vegetal con múltiples ramas que se elevan desde un tronco	árbol árbol de navidad árbol genealógico árbol de navidad de plástico
árbol	una planta altiva y estabilizadora en el medio ambiente terrestre, conocida por su capacidad para sustentar ramas y follaje	árboles, tronco, árbol, troncos, árboles, árbol, tronco, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol, árbol,
árbol	elevada planta que produce follaje y madera como material resistente	árbol árboles árboles
árbol	una planta vascular altísima con tronco y ramas, originando frutos o flores	árbol, árboles, tronco, troncos, ramas, árbol, árboles, tronco, ramas, árbol, árboles, tronco, ramas, árbol, árboles, tronco, ramas, árbol, árboles, tronco, ramas, árbol, árboles, tronco, ramas, árbol, árboles,
mecanismo	disposición de partes que trabajan juntas para realizar una función específica	sistema sistema conjunto conjunción combinación asociación
mecanismo	conjunto de partes coordinadas que realizan un proceso o función específica	sistema maquinaria aparato conjunto aparato dispositivo
mecanismo	sistema constituido por una serie de elementos coordinados que realizan una función específica.	sistema maquinaria aparato conjunto complejo
mecanismo	sistema o dispositivo que realizar una función específica	sistema, dispositivo, maquinaria, aparato, mejora, sistema, dispositivo, maquinaria, aparato, sistema, dispositivo, maquinaria, aparato, sistema, dispositivo, maquinaria, aparato, sistema, dispositivo, maquinaria, aparato, sistema, dispositivo, maquinaria, aparato, sistema
mecanismo	disposición de partes que interactúan para realizar una función o tarea determinada	estructura composición configuración organización
agosto	el _ es el quinto mes del calendario gregoriano y el penúltimo del año.	octubre septiembre noviembre diciembre abril junio agosto mayo septiembre octubre noviembre diciembre abril junio agosto mayo
agosto	octavo mes del calendario, situado entre julio y septiembre en el hemisferio norte	agosto
agosto	quinto mes del calendario gregoriano, que comienza después del verano y antes del otoño	agosto septiembre octubre septiembre
agosto	octavo mes del calendario gregoriano, que contiene 31 días y suele marcar el inicio del verano en el hemisferio norte	agosto julio septiembre
agosto	el noveno mes del calendario gregoriano y el sexto del calendario romano	septiembre
azul	tonalidad cálida brillante de un color que se aprecia en un rayo de sol o en un cielo claro al atardecer	amarillo naranja anaranjado dorado auroral
azul	color frío y profundo que se asocia con el cielo y el mar	azul celeste marino
azul	color primario percibido como una longitud de onda más corta del espectro electromagnético	rojo azul verde amarillo naranja morado violeta
azul	color producido por la reflexión de la luz del violeta en la atmósfera de la tierra	azul morado violeta
azul	color frío de luz más común en el cielo y en el mar, como en el caso del cielo nublado	azul celeste cielo turquesa
alumno	persona que asiste a clases o estudios regulares como parte de su formación académica	alumno estudiante alumna alumna estudiante universitario alumno universitario
alumno	persona que recibe educación formal o informal de alguien o en un centro educativo	alumno estudiante discípulo
alumno	persona que concurre a una institución educativa para recibir instrucción	alumno estudiante alumna alumna alumno
alumno	persona que estudia regularmente en una escuela o institución de enseñanza	alumno estudiante alumna alumna estudiante universitario alumno universitario
alumno	individuo que asiste a una institución educativa con el fin de aprender y recibir instrucción	alumno estudiante pupilo
cerrar	acabar una actividad, acción o proceso de manera final y definitiva.	terminar finalizar concluir acabar terminar
cerrar	hacer algo inconexo o interrumpir algo que estaba en proceso de realización	interromper interrumpir intercalar interponer
cerrar	acción de colocar o asegurar algo en su lugar o posición final, impedir el acceso o paso a un lugar	bloquear cerrar obstruir bloquear cerradura obstaculizar
cerrar	accion de colocar o colocarse impidiendo el paso de entrada o salida de algo en un lugar o espacio	bloquear obstruir obstaculizar bloquear cerrar obstructar
cerrar	hacer que algo esté completo, tapado o inaccesible por medio de una superficie física o barrera	tapar cerrar obstruir bloquear taponear
entrevista	diálogo formal y estructurado entre un entrevistador y una persona con conocimientos o experiencia sobre un tema específico	entrevista charla conversación diálogo entrevista de prensa
entrevista	método de comunicación entre un periodista o investigador y una fuente, mediante preguntas y respuestas registradas.	entrevista entrevista de prensa entrevista periodística
entrevista	diálogo formal o informal dirigido a recopilar información sobre información de una persona	entrevista cuestionario encuesta
entrevista	conversación formal y estructurada entre un entrevistador y un entrevistado para obtener información o opinión detallada.	entrevista charla conversación diálogo ronda de preguntas
entrevista	reunión cara a cara para obtener información oralmente mediante preguntas y respuestas directas	entrevista charla conversación entrevista de trabajo entrevista de prensa
poeta	persona que se dedica a crear obras literarias a través del uso de la poesía	poeta escritor literato
poeta	persona que crea obras literarias que expresan sentimientos y emociones a través del lenguaje y la imaginación	escritor poeta novelista autor literato
poeta	persona que escribe versos líricos, a menudo con un tono emotivo y una estructura rítmica especial	poeta cantautor letrista
poeta	persona creativa que compone y expresa ideas y sentimientos a través de la literatura y el lenguaje	poeta escritor novelista autor literato creador
poeta	persona que utiliza la creación literaria, como el lirismo y la prosa, para expresar el sentimiento humano	poeta escritor novelista autor literato
lugar	región del espacio físico determinada por características naturales, culturales o geográficas	continente región zona área territorio provincia departamento distrito
lugar	parte del espacio geográfico donde ocurre un evento o situación específica.	lugar sitio escenario escenario lugar sitio
lugar	ubicación o posición espacial específica dentro de un espacio geográfico o abstracto.	lugar sitio ubicación posición sitio emplazamiento
lugar	un punto o región en el espacio donde algo se asienta o ocurre	lugar sitio sitio lugar emplazamiento asiento
lugar	área delimitada con una frontera definida, comprendiendo un espacio o un recurso	territorio área región zona sector ámbito
droga	sustancia química utilizada para su consumo por efecto físico o psicológico	droga estimulante psicoactivo sustancia estupefaciente
droga	sustancia química que se utiliza para alterar las funciones o el estado del organismo	droga veneno psicoactivo estimulante depresor
droga	sustancia química no nutritiva, con efectos sobre las funciones corporales y el estado de ánimo	droga sustancia tóxico veneno estimulante psicoactivo
droga	sustancia química que actúa en el organismo de manera modificadora de sus procesos	droga medicamento veneno tóxico alcaloide
droga	sustancia química modificada para obtener efectos psicoactivos y a veces usada para fines medicinales	droga sustancia psicoestimulante estimulante alucinógeno psicodélico medicamento fármaco
contener	tener algo dentro de algo, estar lleno o cubierto	contener, contar, llevar, llevarse, llevado, contiene, contiene, contenida, contenidas, contenidos, contenidas, contenidos, contenida, contenidas, contenidos, contenida, contenidas, contenidos, contenida, contenidas, contenidos, contenida, contenidas, contenidos, contenida, cont
contener	mantener algo dentro de uno mismo, ya sea un objeto, una sensación o un sentimiento	conservar retener retenerse guardar contener
contener	tener algo dentro de una cosa, especialmente una sustancia o un objeto en un espacio cerrado	contener contar llevar llevarse meter tener contiene contiene en
contener	guardar o albergar algo dentro de un espacio físico o abstracto para proteger o conservar	almacenar guardar conservar depositar reponer
contener	tener o incluir en su interior algo físico o emocionalmente.	contener, llevar, abrigar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar, albergar
triunfo	logro máximo o victoria total en competencia o batalla, significando éxito completo	triumfo victoria victoria total triunfo
triunfo	resultado favorablé de una situación o acontecimiento importante, generalmente marcado por la victoria.	éxito triunfo victoria logro acontecimiento feliz
triunfo	éxito obtenido después de una lucha o esfuerzo prolongado y significativo	logro triunfo victoria éxito conquista
triunfo	logro o consecución de un objetivo o meta, habitualmente después de enfrentar dificultades y retos.	logro conquista triunfo éxito victoria
triunfo	alcanzar una meta o superar una adversidad de manera decisiva y satisfactoria.	triumfo victoria éxito logro superación
vender	intercambiar o transferir algo a cambio de dinero o otros bienes	comprar vender intercambiar truequear
vender	cambiar algo en posesión en contra de valor de dinero o servicios equivalentes o de otras mercancías	vender comprar intercambiar truequear
vender	intermediar en la transferencia de posesión de un bien o servicio a cambio de un precio	comerciante vendedor intermediario corredor agente
vender	intercambiar un producto o servicio a cambio de dinero o bienes	comprar vender comerciar intercambiar truequear
vender	intercambiar bienes o servicios a cambio de dineros, bienes o algún otro objeto valorado	comerciar negociar intercambiar truequear
impedir	evitar que algo suceda o ocurra mediante la acción o intervención deliberada	prevenir evitar impedir obviar evitar
impedir	evitar que algo suceda o se realice, obstaculizar o frustrar un intento de hacer algo.	impedir obstaculizar frustrar impugnar obstruir
impedir	prevenir o retardar el desarrollo o inicio de un acontecimiento o acción	evitar prevenir retrasar adelantar
impedir	prevenir o evitar que algo suceda o se realice	evitar prevenir impedir obviar evitar
impedir	evitar o frustrar algo, como un evento, un plan o una acción	impedir frustrar obstaculizar desbaratar desalentar
raíz	parte inferior de una planta que asienta el tallo en el suelo y nutre al resto de la planta	raíz tallo radícula
raíz	origen o punto fundamental de algo; fuente o principio que sustenta	origen fuente principio base fundamento
raíz	parte fundamental de un sistema o concepto, que lo sostiene y da origen	base fundamento fundamento base origen
raíz	parte fundamental de una estructura o sistema, esencial para su mantenimiento o crecimiento	columna, columna vertebral, columna de soporte, columna de una base de datos, columna de una base de una estructura, columna de una estructura de datos, columna de una estructura de un edificio, columna de una estructura de un sistema, columna vertebral de un edificio, columna vertebral de un ser vivo, columna vertebral de un sistema, columna vertebral de una estructura, columna vertebral de una estructura de datos,
raíz	parte fundamental desde la que se desarrolla o crece algo, ya sea física o abstractamente	raíz origen fundamento base núcleo
realmente	de modo absoluto o sin duda alguna, expresando una verdad o una afirmación precisa.	definitivamente sin duda ciertamente absolutamente sin lugar a dudas
realmente	modo en que algo sucede de acuerdo con la expectativa, lo normal o como se esperaba	normal usual esperado previsto
realmente	de manera exacta o efectiva; sin trampa o ambigüedad; verdaderamente	exacto verdadero auténtico preciso
realmente	con absoluta certeza o verdad, no de manera ilusoria o relativa	absolutamente definitivamente categóricamente
realmente	con carácter de verdad o con fundamento en pruebas o razonamientos fiables.	veraz, verídico, veritativo, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, verazmente, veraz
afectado	persona o cosa que ha experimentado una influencia negativa sobre su ser o estado	maleficio hechizo influencia maleante hechicera hechicero maléfico influenciador
afectado	influenciado por una situación o emoción que provoca un cambio en el estado emocional o físico	alterado mudado alterado mudado afectado influido mudado alterado mudado influido
afectado	que ha experimentado algún tipo de influencia o cambio en su estado o situación	afectado modificado alterado modificado influido modificado cambiado modificado influido alterado
afectado	persona o cosa que muestra signos de haber pasado por una experiencia emotiva o física desagradable	afectado alterado conmovido molestado perturbado sorprendido trastornado
afectado	influenciado emocionalmente o físicamente de manera negativa por algo o alguien.	perturbado alterado perturbado afectado alterado perturbado afectado perturbado alterado afectado
afectar	modificar o influir sobre algo o alguien, dando forma o cambiarlo en manera considerable o significativa	influir modificar transformar cambiar alterar modificar iniciar mudar
afectar	influir de forma indirecta o no deseada en la opinión, comportamiento o situación de alguien o algo.	influir condicionar modificar
afectar	producir un efecto o consecuencia sobre algo o alguien, influir en su estado o condición	afectar influir modificar alterar modificar afectar influir
afectar	influir en algo o alguien de manera directa, cambiando su estado o condición	afectar modificar influir modificar alterar
afectar	producir algún impacto emocional, físico o psicológico sobre alguien o algo	afectar influir impactar afectar conmover mover mudar alterar influenciar
sábado	día del fin de semana, último día de la semana laboral, inmediatamente precedido por el viernes y seguido por el domingo.	sábado
sábado	día de la semana que se encuentra entre el viernes y el domingo, séptimo en la contabilización.	sábado
sábado	día que sigue al viernes y precede al día domingo en la semana hebrea y occidental	sábado
sábado	día de la semana que concluye el fin de semana y precede al domingo.	sábado
sábado	último día de la semana comprendida entre el domingo y el viernes	sábado
activo	que está en un estado de máximo funcionamiento, capacidad o eficiencia	óptimo apto eficiente funcional operativo
activo	estado de estar en un momento dado o fase del desarrollo o de una actividad	momento etapa fase instante
activo	que posee o ejerce una función o capacidad funcional en un momento determinado	funcional eficiente operativo
activo	en un proceso o situación, se refiere a algo que está en funcionamiento, en vigor o en curso.	vigente activo en curso en vigor aplicable
activo	en términos generales, un estado de energía, vida o movimiento; no está estancado o inactivo.	actividad movimiento dinamismo vitalidad energía movilidad
considerado	juzgado o valorado según ciertos estándares, características o criterios en particular	evaluado, apreciado, apreciado, calificado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, apreciado, aprec
considerado	período de tiempo después de que una decisión o sentencia se ha tomado y aplicado.	efecto consecuencia resultado
considerado	persona o cosa que se evalúa o trata como igual en situación o problema determinado	par igual simil analogía
considerado	persona o cosa que se valora o se da importancia por algún atributo o característica destacado	icono emblema emblema ídolo referente
considerado	se siente o se cree que algo es cierto o justo porque se ha pensado o discutido ampliamente	convencional acordado hecho
ventaja	elemento o calidad que beneficia a alguien o a algo en comparación con otra persona o situación	ventaja beneficio superioridad
ventaja	beneficio o desventaja significativa que alguien o algo tiene sobre otra persona o cosa en una competencia o negocio	ventaja desventaja ventajista desventajista
ventaja	beneficio o _ comparativo que se obtiene en relación con algo o alguien.	ventaja beneficio superioridad
ventaja	una disposición o calidad que otorga un beneficio o superioridad en una situación o competencia	ventaja beneficio superioridad ventajoso preferencia
ventaja	beneficio o prerrogativa que se disfruta en comparación con alguien o algo	ventaja beneficio privilegio
instalación	preparación o montaje de un sistema o mecanismo para su funcionamiento efectivo en un lugar específico	instalación montaje configuración implementación
instalación	proceso de montaje y configuración de equipos o sistemas para una utilización específica.	instalación configuración montaje asamblea
instalación	proceso de collocartar un equipo, sistema o elemento, generalmente en un lugar determinado.	instalar montar instalar colocar montaje
instalación	proceso de montaje o configuración de elementos para crear un sistema o dispositivo funcional	ensamblaje montaje configuración
instalación	proceso de un conjunto de acciones planificadas y coordinadas para poner en marcha un sistema o servicio	implementación desarrollo despliegue puesta en marcha iniciativa proyecto
catalán	persona originaria de cataluña, comarca autónoma situada en el suroeste de francia y el noreste de españa	catalán cataluña catalánico
catalán	hablar una lengua románica propia de cataluña o pertenecer a la cultura _	catalán valenciano aragonés
catalán	habitante o persona originaria de cataluña, región autónoma en el noreste de la península ibérica	catalán cataluña
catalán	habitante del área lingüístico-cultural que comprende cataluña, baleares, valencia y parte de aragón, en el noreste de españa.	catalán valenciano balear
catalán	hablante de una lengua romance hablada principalmente en cataluña y algunas zonas de los pirineos	catalán valenciano aragonés
estrategia	plan o serie de acciones planeadas para lograr un objetivo o alcanzar un objetivo específico	plan estrategia programa proyecto estrategia planificación
estrategia	plan o conjunto de medidas calculadas para alcanzar un objetivo específico en un contexto determinado	plan estrategia estrategia planificación programa
estrategia	plan maestro o conjunto de acciones sistemáticas para lograr un objetivo determinado	estrategia plan estrategia planificación programa estrategia planificación estrategia
estrategia	plan de acción intencional y sistemático para alcanzar objetivos y lograr metas	estrategia plan programa estrategia planificación programa estrategia planificación estrategia plan
estrategia	plan detallado y sistemático para lograr un objetivo u objetivos determinados	estrategia plan programa estrategia planificación programa estrategia
directamente	de manera inmediata e ininterrumpida, sin mediación o interrupción de ninguna clase	continuo ininterrumpido inmediato continuado incesante
directamente	en un sentido inmediato, sin intermediarios o sin hacer rodeos	directo inmediato recto
directamente	sin intermediarios ni intercesión; en línea recta sin rodeos ni circunloquios.	directo franco llano recto
directamente	sin mediaciones ni intermediarios entre dos puntos o personas.	directo, directamente, directamente, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, directo, directamente, direct
directamente	sin intermediarios ni medios adicionales; sin interponer nada entre algo y su consecuencia inmediata	directo inmediato inmediatamente directamente
vestido	ropa larga que se utiliza para cubrir el torso y las extremidades inferiores	traje, vestido, traje de baño, traje de esquí, traje de baile, traje de ceremonia, traje de negocios, traje de fiesta, traje de gala, traje de vestir, traje de etiqueta, traje de gala, traje de vestir, traje de etiqueta, traje de vestir, traje de fiesta, traje de baño, traje de esquí, tr
vestido	prenda de ropa que cubre el torso y las pantalones, generalmente para ocasiones formales o especiales.	traje vestido abriguillo chaqueta chaleco
vestido	prenda de ropa que se usa para cubrir el torso y los brazos, generalmente en un solo piece	camiseta camisa sweater chamiseta camisón
vestido	indumentaria para cubrir el torso que consta de top y falda, una sola pieza o varias prendas concretas	vestido faldita túnica camiseta camisón blusa saco
