word	definition	predicted_words
floración	proceso de crecimiento y desarrollo de las plantas, especialmente en las condiciones más propicias para su crecimiento	la definición no contiene palabras que se asocien con el crecimiento de las plantas, por lo que no se pudo encontrar la respuesta.
floración	el proceso de crecimiento y desarrollo de las flores, generalmente en las plantas angiosas	la definición no contiene palabras que se asocien con el crecimiento de flores, por lo que no se pudo encontrar la respuesta.
floración	proceso de crecimiento y desarrollo de las flores, acompañados de la aparición de nuevas hojas	floración crecimiento desarrollo
fotogramétrico	que se refiere a la técnica de obtener imágenes por medios de radiación electromagnética, especialmente por satélite.	satélite imagen radiación
fotogramétrico	relativo a la fotografía, especialmente la que utiliza técnicas especiales de iluminación para crear imágenes con un efecto estético específico.	fotográfica
fotogramétrico	relativo a la fotografía, especialmente a la creación de imágenes por medio de fotografía. 	la definición no se ajusta a la palabra fotográfica. no hay ninguna palabra en español que encaje con la definición.
fotogramétrico	perteneciente o relacionado con la fotografía	la definición no se ajusta a la palabra fotográfica. no hay ninguna palabra en español que encaje con la definición.
fotogramétrico	perteneciente o relacionado con la fotografía, especialmente la fotografía aérea o de objetos desde posiciones elevadas.	fotográfica
funcionario	persona que realiza tareas específicas en nombre de un organismo o gobierno, generalmente por comisión o pago	representante mandado delegado
funcionario	persona que desempeña un cargo en un organismo público o privado	cargo empleo cargo público
funcionario	persona que desempeña un cargo público o privado en nombre de un cierto organismo o entidad.	cargo cargo público cargo privado
funcionario	persona que desempeña un cargo público o privado con paya.	la definición no contiene palabras que se asocien con el cargo de una persona, por lo que no se pudo encontrar la palabra adecuada para la definición.
funcionario	persona que labora en el servicio público o en un organismo gubernamental, con el fin de gestionar y optimizar el funcionamiento de la organización.	funcionario servidor público
gabato	objeto que se utiliza para cubrir o proteger algo, generalmente un objeto que se quiere proteger de un daño	cascarilla capa casco
gabato	objector que utiliza palabras de manera abusiva o incorrecta, generalmente para criticar o ridicular.	la definición no contiene palabras que se asocien con el uso abusivo de palabras, por lo que no se pudo encontrar la respuesta para la solicitud.
gabato	no se refiere a un objeto físico, sino a una acción o situación que causa una fuerte reacción adversa, generalmente de molestia o desgusto	repulsivo intolerable horrible
gabato	objeto que no se ajusta a las dimensiones del espacio o que no es liso y suave	curvo irregular torcido
gabato	objeto que no se ajusta a la forma de sus partes, o que no se ajusta a un espacio	curva forma figura
garcilla	ave acuática de la familia charadriidae, caracterizada por su robusto cuerpo, su cola curva y su color blanco.	no se encontraron palabras que encajen con la definición de ave acuática de la familia charadriidae, caracterizada por su robusto cuerpo, su cola curva y su color blanco.
garcilla	animal acuático que pertenece al género charon, caracterizado por su capacidad de vuelo prolongada, su cabeza alargada y su capacidad de reproducción en grandes cantidades. 	la definición no contiene palabras que se asocien con animales acuáticos, por lo que no se pudo encontrar la respuesta.
garcilla	animal de género feminino, de la familia de las aves, que vive en américa del sur. es una especie de aves que se caracterizan por su capacidad de vuelo rápido y acrobático, y por su capacidad de adaptación a diferentes condiciones de hábitat.	burbuja cuello garbanzo
garcilla	animal acuático de la familia charadriidae, caracterizado por su capacidad de vuelo rápida, su cuerpo compacto y su cabeza protrudida.	burbuja cuello mar
garcilla	species de aves acuáticas que se caracterizan por su largo cuello y su capacidad de vuelo distancias	no se encontraron palabras que encajen con la definición de instrumento de escritura que utiliza tinta y tiene una punta.
giroscopio	dispositivo que convierte la rotación de un objeto en señales eléctricas, generalmente utilizado para determinar la orientación o el ángulo de un objeto con respecto a un punto de referencia	la definición no contiene palabras que se asocien con el objeto de escritura, por lo que no se pudo encontrar la palabra que encaja con la definición.
giroscopio	dispositivo que detectaba el movimiento angular de un objeto, generalmente en el espacio. usa una serie de métodos para convertir la velocidad angular de un objeto en una señal eléctrica.	giroscopio
giroscopio	dispositivo que mide la velocidad de rotación de un objeto.	la definición no contiene palabras que se asocian con la velocidad de rotación de un objeto, por lo que no se pudo encontrar la respuesta.
giroscopio	dispositivo que detecta el movimiento de rotación de un objeto, generalmente un cuerpo humano, y convierte esa información en señales elctónicas	no se encontró ninguna palabra que encajen con la definición en el texto.
giroscopio	dispositivo que convierte el movimiento angular de un objeto en señales elétricas	la definición no contiene palabras que se asocien con el movimiento angular de un objeto, por lo que no se pudo encontrar la palabra adecuada para la definición.
helenizante	que afecta el sentido de la vista, especialmente haciéndola más aguda o acuña	acuña agudo pintado
helenizante	que causa el comportamiento de alguien como si tuviera el pelo largo, negro, brillante y fácil de enredar	la definición no contiene palabras que se asocien con el comportamiento de alguien, por lo que no se pudo encontrar la respuesta.
helenizante	que induce el comportamiento de alguien hacia el comportamiento de alguien hacia el comportamiento de una persona que se lleva a cabo de manera compulsiva o con una frecuencia excesiva	compulsivo obsesivo
helenizante	que hace que un objeto sea más ligero, suave o fácil de mover	ligero suave facil
helenizante	que provoca la debilidad, la decadencia o la pérdida de fuerza	la definición no contiene palabras que se asocien con la debilidad o la decadencia, por lo que no se pudo encontrar la respuesta.
hipogino	que tiene un bajo contenido de oxígeno, generalmente por lo que causa somnolencia o pérdida de conciencia	la definición no contiene palabras que se asocien con la somnolencia o la pérdida de conciencia, por lo que no se pudo encontrar la palabra adecuada para la definición.
hipogino	que causa hipnosis, el estado de trance inducido por la suggestion	la definición no contiene palabras que causen hipnosis, por lo que no se pudo encontrar la respuesta.
hipogino	que produce una reacción exagerada de desprecio, desconfianza o incluso miedo por parte de una persona	desprecio desconfianza miedo
hipogino	que tiene una estructura bajo de lo que se espera de un objeto de su tamaño	estructura forma estructura
hipogino	que induce sueño o absolución, especialmente en persona	no hay palabras que encajen con la definición de induce sueño en español.
incrustar	colocar algo en un lugar determinado, generalmente por adhesión o fuerza	colocar situar situar
incrustar	insertar o colocar algo en un lugar específico de un objeto, generalmente por medio de affixación o adhesión.	insertar colocar situar
incrustar	situar en un lugar determinado un objeto, generalmente con el objetivo de protegerlo o de hacerlo más estable	colocar situar
incrustar	situar en un medio, enveloped o rodeado por algo	situar colocar localizar
incrustar	situar algo en un lugar menos elevado, generalmente por debajo de otra cosa	situar colocar situar
intercadencia	la capacidad de conducir o guiar el flujo de información de manera fluida, precisa y eficiente	conductividad guiar fluidez
intercadencia	la _ es la medida en que un objeto se mueve o se desplaza con retraso con respecto a la velocidad de luz. en otras palabras, la velocidad de la información	la definición no contiene palabras que se asocien con la velocidad de la información, por lo que no se pudo encontrar la respuesta.
intercadencia	la resistencia de un objeto a ser desplazado por el flujo de corriente	la definición no contiene palabras que se asocien con la resistencia de un objeto a ser desplazado por el flujo de corriente, por lo que no se pudo encontrar la respuesta.
intercadencia	capacidad para comunicar un mensaje de manera interrumpida, generalmente por el uso de palabras con poco precisión o claridad	la definición no se ajusta a la solicitud, por lo que no se pudo encontrar la palabra que se busca.
intercadencia	la capacidad de introducir un retraso en el tiempo de respuesta de un objeto.	la definición no contiene palabras que se asocian con el retraso en el tiempo de respuesta, por lo que no se pudo encontrar la respuesta.
jaín	estado de ánimo de alguien que está desesperado por obtener algo	no se encontraron palabras que encajen con la definición de estado de ánimo de alguien que está desesperado por obtener algo.
jaín	acción de quitar el color rojo de algo	la definición no contiene palabras que se asocien con la acción de quitar el color rojo de algo, por lo que no se pudo encontrar la respuesta.
jaín	termino coloquial que se usa para describir a alguien que tiene una posición de autoridad, pero que no aprovecha esa posición para ayudar a los demás	Definición no conocida.
jaín	un término coloquial que se utiliza para describir un comportamiento o situación que es considerada como poco ética o incorrecta	la definición no contiene palabras que se asocien con la ética o la incorrección, por lo que no se pudo encontrar la respuesta para la solicitud.
jaín	termino que se aplica a alguien que muestra una falta de responsabilidad o interés en el trabajo, además de una actitud negativa y poco profesional.	la definición no contiene palabras que se asocien con la falta de responsabilidad o interés en el trabajo. no se encontró ninguna palabra que encajen con la definición.
lipotimia	es una condición de desconfianza en las propias capacidades, que lleva a evitar o reducir la participación en actividades que requieren esfuerzo o habilidad	desconfianza incrédula dudativa
lipotimia	fenómeno en el que las personas perciben un objeto como más grande de lo que realmente es. es la percepción incorrecta de la magnitud o tamaño de un objeto.	la definición no contiene palabras que se asocien con la percepción de tamaño, por lo que no se pudo encontrar la respuesta.
lipotimia	estado de mal bienestar físico o mental caused por la misma causa que la enfermedad mental	la definición no contiene palabras que se asocien con el mal bienestar físico o mental, por lo que no se pudo encontrar la respuesta para la solicitud.
lipotimia	alteración de la percepción de la realidad que lleva a una sobreestimación de las propias capacidades	la definición no contiene palabras que se asocien con la alteración de la percepción de la realidad, por lo que no se pudo encontrar la palabra adecuada para la definición.
lipotimia	alteración de la percepción del sabor dulce que se acompaña con algunos casos de diabetes o cegamiento	la definición no contiene palabras que se asocien con la alteración de la percepción del sabor dulce, por lo que no se pudo encontrar la respuesta para la solicitud.
magnolia	arbol ornamental de la familia fabaceae, con flores grandes, coloradas y fragmentadas. el género _ incluye la especie _ alba, que es la especie de _ que se cultiva más ampliamente.	árbol flor fabaceae
magnolia	arbol ornamental de la familia myrtaceae, conocido por su brillante floración en el springtime	arból flor árbol
magnolia	arbol que pertenece al género _, con flores grandes y llamativas, generalmente en colores rojo, rosa o blanco.	árbol árbol
magnolia	arbol ornamental de la familia bixaceae, caracterizado por su follaje verde y su florecimiento abundante de flores grandes y assimilantes en colores pastel, generalmente magenta, rosa o rojo	arbol ornamental bixaceae
magnolia	arbol ornamental que pertenece al género _ con flores de color blanco, rojo o amarillo	la definición no contiene palabras que se asocien con árboles, por lo que no se pudo encontrar la respuesta.
manes	los miembros superiores de la mano, que se encuentran en la región proximal del antebrazo. son prominentes en los humanos y en muchas especies de animales.	mano
manes	extremos de las manos, que pueden ser muy cortos o muy largos, según la persona	no se encontró ninguna palabra que encajen con la definición. la definición no se refiere a palabras que se asocian con las manos.
manes	extremos de la cabeza, especialmente el que se extiende sobre el rostro	no hay palabras que encajen con la definición de extremo de la cabeza en español.
manes	extremo de la mano, ubicado entre el pulgar y el antebrazo. serve para sujetar objetos o como elemento de expresión facial.	mano extremo sujeto
manes	extremos de la cabeza, expresión facial que indica una actitud de desconfianza, rechazo o disgusto	no hay palabras que encajen con la definición de extremo de la cabeza en español.
meano	no se refiere a un lugar, sino a un término coloquial que se usa en lugar de el término malo o pesimo. _ se usa en argentina, bolivia, chile, ecuador y perú.	malo
meano	termino coloquial que se usa para describir algo que es incómodo, mal hecho o que causa disgusto	mal pesimo intolerable
meano	termino coloquial empleado para describir algo que se considera inferior o inexacto, generalmente con tono burlón.	mal pesimo patético
meano	termino coloquial que se usa para describir cosas que son irritantes, incómodas o molestrantes	pesimo mal intolerable
meano	termo coloquial que se utiliza para describir algo que es muy mal, débil, o unskilled. es una palabra que se usa con tono humorístico o sarcastico.	mal débil inestable
mediar	intermediar entre dos o más grupos de personas, con el fin de facilitar la resolución de conflictos o llegar a una decisión común	mediador intermediario árbitro
mediar	intermediar entre dos partes para facilitar la negociación, el entendimiento o la resolución de conflictos.	mediador intermediario arbitro
mediar	ayudar a dos personas o grupos a llegar a un acuerdo, generalmente por medio de negociaciones o argumentos	mediador intermediario arbitador
mediar	operar como intermediario entre dos o más grupos para facilitar la resolución de conflictos o llegar a acuerdos	mediador intermediario árbitro
mediar	intermediar entre dos o más partes para facilitar la negociación o el wrangler de conflictos. promocionar la comprensión y la resolución de conflictos.	mediador intermediario árbitro
mensualizar	transformar un proceso en un proceso que se realiza mensualmente, generalmente por el pago de una tarifa.	transición transformacion convertión
mensualizar	transformar algo en una unidad de tiempo mensual, generalmente por medio de un pago periódico	mensual trimestral cuartral
mensualizar	transformar un objeto en un objeto que se repite cada mes	la definición no contiene palabras que se repiten cada mes, por lo que no se pudo encontrar la respuesta.
mensualizar	transformar algo en un proceso o secuencia mensual	transmutar convertir transformar
mensualizar	transformar un pago de cuatrimestral en uno mensual	la definición no contiene palabras que se asocien con el pago de cuatrimestral, por lo que no se pudo encontrar la respuesta.
mesmerización	estado mental en el que una persona se encuentra bajo la influencia de una persona o cosa que la atrae y la llena de admiración, generalmente sin conocimiento de su surroundings	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se puedan asociar con el estado mental de la admiración.
mesmerización	estado de trance inducido por la presencia de elementos que causan el desplazamiento de la atención y el pensamiento hacia un objeto específico	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se puedan asociar con el estado de trance.
mesmerización	estado mental en el que se produce la atención voluntaria y exclusiva en un objeto, persona o actividad, a la expenses de la eliminación de todos los demás objetos de percepción.	atención consciencia estado mental
mesmerización	estado mental en el que el individuo se encuentra en un estado de trance o inducción, generalmente por la acción de una persona o cosa que causa un estado de alteración del lenguaje, la percepción o la voluntad	la definición no contiene palabras que se asocien con el trance o la inducción, por lo que no se pudo encontrar la respuesta.
mesmerización	estado mental en el que se encuentra alguien bajo el efecto de una intervención o estimulación, generalmente de naturaleza subjetiva, que genera una alteración voluntaria de la percepción o la conciencia	estado conciencia alteración
mestizo	persona nacida de un padre europeo y un madre indígena, o de ascendencia mixta	no se encontraron palabras que encajen con la definición de persona nacida de un padre europeo y un madre indígena, o de ascendencia mixta.
mestizo	indica a alguien que tiene una mezcla de ascendencia española y otra, generalmente indígena, africana o árabe	la definición no contiene palabras que se asocien con la ascendencia, por lo que no se pudo encontrar la respuesta.
mestizo	 persona que no pertenece a un grupo étnico único, sino que es descendiente de diferentes grupos étnicos	mezcla multil cosmopolitan
mestizo	persona que resulta de la mezcla de diferentes orígenes, generalmente de diferentes culturas o razas	la definición no contiene palabras que se asocien con la mezcla de orígenes, por lo que no se pudo encontrar la respuesta.
mestizo	persona que no pertenece a un grupo étnico específico, sino que es resultado de la mezcla de diferentes grupos étnicos	mescla hybrid interracial
minuto	unidad de tiempo muy pequeña, equivalente a 60 segundos, o una sexta parte de una hora.	segundo sesgo
minuto	unidad de tiempo menor que la hora, equivalente a 60 segundos.	la definición no contiene palabras que se asocien con el tiempo, por lo que no se pudo encontrar la respuesta.
minuto	unidad de tiempo de 60 segundos	segundo
minuto	unidad de tiempo más pequeña que el segundo, generalmente de 60 segundos	no se encontró ninguna palabra que encajen con la definición en el texto.
minuto	unidad de tiempo de 60 segundos, equivalente a la sexta parte de una hora, o la decimoctava parte de un día	segundo
mochalero	persona que se dedicaba a preparar bebidas, especialmente cañas, de manera compulsiva y con mucho fervor.	la definición no contiene palabras que se asocien con la preparación de bebidas, por lo que no se pudo encontrar la palabra adecuada para la definición.
mochalero	persona que se dedica a hacer cosas que requieren atención y precisión, generalmente con el fin de obtener un resultado específico	meticuloso diligente cuido exacto
mochalero	en referencia a un hombre que es especialmente hábil en el manejo de máquinas, especialmente los automóviles	la definición no contiene palabras que se asocien con el manejo de máquinas, por lo que no se pudo encontrar la respuesta.
mochalero	persona que se aprovecha de los demás, especialmente por medio de engaño o falsezas	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se puedan asociar con el engaño o la falseza.
mochalero	persona que hace cosas que están fuera de su capacidad o que requieren un gran esfuerzo, generalmente por razones de negligencia o falta de preparación.	la definición no contiene palabras que se ajusten a la definición, por lo que no se pudo completar la tarea.
modisto	persona que se muestra poco amable, grosera o desincóida con los demás, o que trata de manipular a otros	malicioso malintencionado desprecioso
modisto	en el sentido figurativo, alguien que cambia o deforma facilmente de opinión, especialmente por influencia de las opiniones de los demás.	caprichoso variable indeciso
modisto	que tiene un comportamiento o aspecto poco apropiado o indignante, especialmente por el comportamiento de un ser humano	no hay palabras que encajen con la definición de indecorado en español.
modisto	persona que se muestra sociable y alegre, generalmente de manera compulsiva o poco natural	no se encontraron palabras que encajen con la definición en el texto.
modisto	altos y con curvas que no se ajusta a una línea recta	curva cavo torcido
monásticamente	de manera que respalde la vida monástica, de acuerdo con los principios de la observancia de la religión cristiana	la definición no contiene palabras que se asocien con la religión cristiana, por lo que no se pudo encontrar la respuesta.
monásticamente	con el rigor de una regla, con la mayor precisión y profundidad posible	rigor regla precisión
monásticamente	en un modo que muestra dedicación a la religión, especialmente el ascetismo.	la definición no se ajusta a la palabra dedicación religiosa. no hay palabras en español que encajen con la definición.
monásticamente	de manera que sea similar a las prácticas monásticas, con mucha disciplina y constancia en la búsqueda del conocimiento.	disciplinado constante monástico
monásticamente	de manera que se ajusta a la vida monástica	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encajen con la definición.
morra	la _ es un objeto que se utiliza como amenaza o presión para obtener el cumplimiento de una solicitud.	la definición no contiene palabras que se asocien con la amenaza o la presión, por lo que no se pudo encontrar la respuesta.
morra	partícula sólida que se desprende de un objeto cualquiera por la acción de la fuerza de resistencia del aire	partícula solid aerosol
morra	figura de un animal, generalmente de tamaño grande, que no tiene el mismo género que el animal al que se asemejaa	hipópotamo elefante
morra	animal de compañía que generalmente se asociaba con el trabajo de los carniceros por su resistencia y fuerza	la definición no contiene palabras que se asocien con animales de compañía, por lo que no se pudo encontrar la respuesta.
morra	figura que representa el final de un juego, donde el perdedor pierde el juego	la definición no contiene palabras que se asocien con el final de un juego, por lo que no se pudo encontrar la respuesta.
nefólogo	persona que practica la medicina de los órganos internos, especialmente el cerebro. su especialidad se centra en el diagnóstico, tratamiento y prevención de enfermedades de los órganos internos.	la definición no contiene palabras que se asocien con el cerebro, por lo que no se pudo encontrar la palabra adecuada para la definición.
nefólogo	especialista en el diagnóstico y tratamiento de enfermedades nerviosas. un neuropatólogo es un médico que se especializa en el tratamiento de enfermedades del sistema nervioso. 	la definición no contiene palabras que se asocien con el tratamiento de enfermedades nerviosas, por lo que no se pudo encontrar la palabra adecuada para la definición.
nefólogo	especialista en el diagnóstico y tratamiento de enfermedades neurológicas, como el cerebro, la médula espinal o el sistema nervioso	no hay palabras que encajen con la definición de neurológico en el texto, por lo que no se pudo completar la tarea.
nefólogo	especialista en la atención médica de personas con enfermedades mentales.	la definición no contiene palabras que se asocien con la atención médica de personas con enfermedades mentales, por lo que no se pudo encontrar la respuesta para la solicitud.
nefólogo	personaje que practica la nelería, o el arte de preparar bebidas en general, especialmente en el contexto de los bebidas de alcohol.	bartender mixólogo
novatada	nouvelle y sorprendente, generalmente por el comportamiento inusual o improviso de alguien	no hay palabras que encajen con la definición de nuevo y sorprendente en español.
novatada	_ es un término coloquial que se usa para describir alguien que no tiene experiencia en un área particular, o que todavía está aprendiendo sobre un tema.	novato inexperto aprendiz
novatada	nouvelle, inesperada, sorprendente, poco común o poco experimentada	la definición no contiene palabras que se asocien con la nueva, inesperada, sorprendente o poco común. por lo tanto, no se pudo encontrar la respuesta para la solicitud.
novatada	action de alguien que hace algo por primera vez con una cierta maestría o abundancia de conocimiento.	virtud talento experiencia
novatada	_ es una palabra que se utiliza para describir algo que es novedoso, original o recién creado.	la definición no contiene palabras que se asocien con la novedad, originalidad o creación. por lo tanto, no se pudo encontrar la palabra que se ajusta a la definición.
ovni	objeto volador no identificado, que se cree que es de origen extraterrestre.	la definición no contiene palabras que se asocien con objetos voladores no identificados, por lo que no se pudo encontrar la respuesta.
ovni	objeto no identificado que se cree que podría ser extraterrestre, que presenta movimiento errático y no se ajusta a los patrones de vuelo de los aviones o de los cohesions de la tierra	la definición no contiene palabras que se asocien con la definición de extraterrestre. no se encontró ninguna palabra que encajara con la definición.
ovni	objeto no identificado que es reportado como movingo en el cielo por personas que creen que no son de origen natural	la definición no contiene palabras que se asocien con el movimiento de objetos en el cielo, por lo que no se pudo encontrar la respuesta.
ovni	objeto no identificado que se mueve rápidamente por el cielo, generalmente acompañado de una luz brillante.	la definición no contiene palabras que se asocien con el movimiento de objetos por el cielo, por lo que no se pudo encontrar la respuesta.
ovni	termino coloquial para describir objetos que no se pueden explicar por la ciencia actual, generalmente de origen desconocido	la definición no contiene palabras que se puedan asociar con el término supernatural. no se pudo encontrar la respuesta para la solicitud.
pagar	transferir dinero de uno a otro por el cumplimiento de un deber o por un servicio prestado	transferencia transferir cargo
pagar	transferir dinero de uno a otro por el cumplimiento de un contrato o por algún servicio	transferencia transferir transferencia de dinero
pagar	transferir dinero o equivalente a una persona o grupo de personas por un servicio, producto o deuda. puede ser _ de forma voluntaria o involuntaria.	transferencia transferir transferencia de dinero
pagar	transferir dinero o cualquier otra cosa de valor con el fin de obtener un servicio o producto, o como pago de una deuda.	transferencia transferir cargo
pagar	transferir dinero o bienes de uno a otro por el cumplimiento de un deber o acuerdo	transferencia transferción transferencia de propiedad
paleteo	conviértete en un objeto sólido, macizo o no cohesivo de material natural, generalmente tierra, con un aspecto brillante	obolo cascarón grasa
paleteo	enfoque de un objeto con un objeto más pequeño que se mueve rápidamente sobre su superficie	carrusel cabalga patin
paleteo	la práctica de preparar y cocinar platos de comida en un ambiente familiar	la definición no contiene palabras que se asocien con la cocina, por lo que no se pudo encontrar la respuesta.
paleteo	la práctica de dibujar o pintar en el papel, generalmente de manera vectorial o acuática, sin seguir una estructura predefinida.	pincel acero estudo
paleteo	processar la materia para convertirla en polvo, generalmente de minerales, para después ser usada en la producción de metales o cerámica	mineral moltura extracción
palmítico	que se refiere a un fruto alargado, alargado y generalmenteague, de color verde oscuro, de sabor dulce y ligeramente amargo, que se recibe de el árbol del palmo	palma
palmítico	que corresponde a la palma del árbol palmero, especialmente el palmero dulce	la definición no se ajusta a la palabra palma. la palabra palma se refiere a la parte superior de la mano, mientras que la definición se refiere a la parte superior del árbol palmero. no hay ninguna palabra en español que encajen con la definición.
palmítico	que pertenece a la familia de las palms (arecaceae), un grupo de plantas tropicales	palmilla
palmítico	que se refiere a las frutas del árbol de la palmera	la definición no se ajusta a la realidad, por lo que no se pudo encontrar la palabra adecuada.
palmítico	que pertenece al género phoenix, de la familia arecaceae.	la definición no contiene palabras que se asocien con el género phoenix, por lo que no se pudo encontrar la respuesta.
paralogismo	resemblancia de palabras o frases que tienen el mismo significado, pero que no están relacionadas filogenéticamente	sinonimo homónimo
paralogismo	el fenómeno de dos palabras que tienen el mismo significado pero diferentes estructuras fonéticas.	la definición no contiene palabras que se refieren al fenómeno de palabras que tienen el mismo significado pero diferentes estructuras fonéticas, por lo que no se pudo encontrar la respuesta para la solicitud.
paralogismo	figuración discursiva que utiliza palabras que tienen una estructura similar a palabras que tienen un significado diferente, pero que tienen un significado relacionado con el original.	la definición no contiene palabras que se asemen a la estructura de palabras, por lo que no se pudo encontrar la respuesta.
paralogismo	figura lenguística que utiliza palabras que tienen una estructura similar a una palabra con un significado diferente, para crear un efecto humorístico o rhetorístico	la definición no contiene palabras que se ajusten a la definición, por lo que no se pudo completar la tarea.
paralogismo	figura de speech quemaining el significado de una palabra con una palabra que parece tener un significado similar, pero que no lo tiene	la definición no contiene palabras que se definan con una palabra que tiene un significado similar, por lo que no se pudo encontrar la respuesta.
pasarratos	compuesto de personas que pasan mucho tiempo en los juegos de computadora	la definición no contiene palabras que se asocien con juegos de computadora, por lo que no se pudo encontrar la respuesta.
pasarratos	estado de ser dedicado a un trabajo o actividad con mucha dedicación y esfuerzo, generalmente por un largo período	consciente compasión afán
pasarratos	acto de pasar tiempo, generalmente de manera informativa, utilizando el tiempo libre de actividades como la lectura, el escucha o la conversación	tiempo libre pasión actividad
pasarratos	demostración de habilidad en el manejo de un vehículo, especialmente a velocidad alta	la definición no contiene palabras que se asocien con la demostración de habilidad en el manejo de un vehículo, por lo que no se pudo encontrar la respuesta.
pasarratos	es el act de estar dispuesto a hacer algo, incluso si se sabe que no se podrá completar o si se espera un resultado negativo.	preparación intento afán
perrillo	animal pequeño de la familia felidae, con pelaje blanco, ojos verdes y spots en el cuerpo	gato
perrillo	animal de compañía pequeño de la familia felidae. es un pequeño felino de tamaño similar al de un mello, con pelaje espeso de color rojo. es conocido por su friendliness y su capacidad de aprendizaje	gato
perrillo	pequeño animal carnívo de la familia felidae, con pelaje rojo, negro y blanco, y tamaño similar al de un gato	no se encontraron palabras que encajen con la definición de pequeño animal carnívo de la familia felidae, con pelaje rojo, negro y blanco, y tamaño similar al de un gato.
perrillo	pequeño perro, generalmente blanco o amarillo, de tamaño similar al de un perro de tamaño mediano.	la definición no contiene palabras que se asocien con perros, por lo que no se pudo encontrar la respuesta.
perrillo	animal de compañía que pertenece a la familia felidae, caracterizado por su pequeño tamaño, pelaje suave y ojos llenos de color rojo. es un animal muy extendido, conocido por su resistencia y capacidad de adaptación.	gato
pezuña	el miembro inferior de la extremidad posterior de los animales, generalmente parecido a un nailedón protrudo	no se encontraron palabras que encajen con la definición de extremidad posterior.
pezuña	la _ es el extensionón inferior de los miembros inferiores del cuerpo humano, ubicada en la región posterior de la leg.	la definición no contiene palabras que se asocien con el cuerpo humano, por lo que no se pudo encontrar la respuesta.
pezuña	extensión inferior del miembro inferior de las beautifulsoup, correspondiente a la región de la misma que se extiende hasta el hueso del perno	la definición no contiene palabras que se asocien con el miembro inferior de las beautifulsoup, por lo que no se pudo encontrar la respuesta.
pezuña	extensión inferior de los miembros inferiores del cuerpo humano, ubicada en el pie	no hay palabras que encajen con la definición de pie en español que no estén en la lista de palabras proporcionada.
pezuña	el projections de la parte posterior de las extremidades inferiores, situada debajo de la línea de los hombros.	extremidades inferiores pie piernas
pinabete	frío, agradable al paladar, especialmente por el dulce sabor	no se encontraron palabras que encajen con la definición de frío en el contexto de paladar.
pinabete	bebe de leche que no pertenece a la especie canis familiaris, generalmente de color rojo o rojo oscuro, y que por lo general no se considera un perro.	Definición no conocida.
pinabete	animal herbivoro que pertenece a la familia de los pinabetos, generalmente de pequeño tamaño, con hojas como espines y un pelaje suave	conejo
pinabete	bebe que recibe un suministro exclusivo de leche de un mama de pin.	la definición no se ajusta a la solicitud, por lo que no se pudo encontrar la respuesta.
pinabete	animal herbívoro que pertenece a la familia pinabetidae. es un animal pequeño que se caracteriza por su pelaje suave, su color gris y su capacidad para ingerir grandes cantidades de comida.	herbívoro animal familia pinabetidae
pitahaya	fruto tropical de la especie cactus ficus, con sabor dulce y agradable, generalmente rojo o naranja	mango
pitahaya	fruta tropical alargada, cuyo fruto se consume fresco o en conserva, y que tiene un sabor dulce y agradable	mango banana pera
pitahaya	fruto tropical de la especie carica papaya, con sabor dulce y agradable, generalmente verde o rojo	papaya
pitahaya	frutero tropical de la familia clusiaceae, conocido por su sabor dulce y agradable, similar al de la manzana.	mango
pitahaya	fruta tropical de sabor dulce y aroma agradable, que pertenece al género opuntia.	fruta tropical dulce aroma
postrar	apilaar en un lugar elevado, generalmente para mostrar o proteger algo	apilar acumular amasar
postrar	situar o llevar algo a un lugar específico, generalmente por encima de otro elemento	colocar situar
postrar	colocar la cabeza hacia abajo, generalmente con el objetivo de mostrar algo	inclinar depinar oblique
postrar	situar en un lugar elevado, especialmente en relación con el nivel del agua	elevar
postrar	situar en un lugar específico, generalmente de manera temporal o fortuita	situar colocar localizar
prédica	discurso formal que se hace ante un grupo de personas con el objetivo de enseñar, informar o divertir.	discurso oración conferencia
prédica	enunciación pública escrita o verbal de ideas, generalmente sobre un tema específico, especialmente con el fin de enseñar o persuadir.	enunciación escrita publica idea tema
prédica	número entero de un objeto que se utiliza para contar desde uno, generalmente como parte de un grupo de elementos o objetos.	número entero conteo
prédica	acto de hablar de un asunto, generalmente de manera abusiva o poco ética, con el fin de persuadir o manipular a alguien.	calumnia difamación calvo
prédica	discurso prolongado sobre un tema religioso, generalmente con el fin de enseñar o informar sobre la doctrina cristiana	sermón discurso doctrina
prolongador	que aumenta la duración de algo, generalmente un tiempo	prolongado extendido largado
prolongador	que prolonga el tiempo, la duración o el proceso de algo.	prolongado extendido largado
prolongador	se refiere a algo que aumenta el tiempo de duración de algo	no se encontró ninguna palabra que encajen con la definición en el texto.
prolongador	objeto que aumenta la duración de algo	extensión
prolongador	casca que hace que una acción dure más tiempo, generalmente por medio de un alargamiento de la misma o de los tiempos de ejecución.	prolongación extensión
provinciano	persona que reside en una provincia, especialmente en españa, argentina o chile.	la definición no contiene palabras que se asocien con residencias, por lo que no se pudo encontrar la palabra adecuada para la definición.
